5e6o -12.367939677299999,-0.18379792420000002,17.5,41.0,14.5,15.0,-0.051857743,-5.5524166114,12.0,-78.2919817751,93.75880000000001,109.237,0.0,48.977399999999996,191.96810000000002,186.4079,362.22270000000003,79.861,0,1072.4329
4kwg -8.13513759,-0.1187153565,0.0,13.0,0.0,6.0,-0.031092641099999995,-1.5693458643999998,0.0,-37.1748502035,0.0,14.4194,0.0,46.6088,61.4903,83.24589999999999,79.7211,211.2769,0.0,496.7624
1y3v -20.0319859799,-0.3353662978,5.5,34.0,5.5,17.0,-0.0967986753,-6.7240275233,6.0,-86.5848490547,40.7827,2.7346000000000004,55.280300000000004,29.054100000000002,173.30290000000002,164.6876,184.4046,172.9375,0,823.1843
5l9g -32.4404656495,-1.2067230782,13.5,21.0,12.5,2.0,-0.2514330371,-13.9515372524,12.0,-126.7428397627,8.1979,54.861599999999996,116.66499999999999,41.7764,28.679,0.0,48.2693,146.6723,0,445.12149999999997
2bvd -22.602142274800002,-0.32854484079999996,7.0,21.0,7.0,1.0,-0.0882828564,-12.3635534071,8.0,-82.79783284979999,51.2395,50.1215,160.7352,5.0173,46.670100000000005,80.5552,16.951800000000002,212.478,0,623.7685999999999
3ed0 -7.101070722899999,-0.1593800421,1.5,20.0,1.5,10.0,-0.0294422886,-2.9164589286,2.0,-19.634089659599997,2.3991,4.3223,73.3279,8.1356,134.3999,224.4724,185.88,84.7443,0,717.6814999999999
1lnm 3.378601638,-0.0664761987,2.0,27.0,2.0,19.0,-0.0188580279,-1.4245402686,2.0,-33.0088763901,6.4147,0.0,45.288599999999995,21.262699999999995,113.3155,147.9286,456.1084,156.8602,0,947.1787
4m0e 0.18917440589999998,0.008816549799999998,0.0,21.0,0.0,14.0,-0.0082957719,-1.4941778092,0.0,-33.1485989002,0.0,1.6165,27.0332,7.084499999999999,147.0369,265.8664,142.1391,85.6731,0,676.4497
3zt3 -15.9502975024,-0.3869966589,2.5,23.0,2.5,13.0,-0.09148820769999999,-3.1033155060999995,4.0,-51.924908679299996,0.0,36.395300000000006,14.0819,14.585099999999999,88.1097,199.47310000000002,154.0509,143.5137,0,650.2097000000001
5owl -4.189841578,0.1045369948,3.5,17.0,3.5,5.0,0.0182272265,-0.6150386998999999,4.0,-22.6923175354,47.0112,6.517400000000002,0.0,5.579200000000002,32.2456,161.58010000000002,169.22809999999998,82.596,0.0,504.7576
3v3q -10.2595960213,0.0242565143,13.0,27.0,13.0,12.0,6.60141e-05,-3.1520485816999995,14.0,-116.7671190412,0.102,2.0271,16.3862,8.2816,124.8248,44.5626,255.0673,273.4436,0,724.6952
1n0s -12.8506567812,-0.2705477865,2.5,25.0,2.5,15.0,-0.0668869531,-4.8936472377,4.0,-61.6535239547,25.677699999999998,44.35209999999999,40.9114,4.646100000000001,85.0956,405.5678,57.2034,54.478300000000004,0,717.9324
1dgm -21.257875151799997,-0.5517531827,4.0,19.0,4.0,0.0,-0.126967119,-5.3604989529,4.0,-81.8378044633,0.0,10.911100000000001,102.87620000000001,28.1231,130.7208,110.318,59.844,89.8051,0,532.5983
1ypj -20.1621291106,-0.1680352241,5.5,33.0,5.5,16.0,-0.059265991999999997,-5.2564020520999994,6.0,-84.2954360573,46.49680000000001,12.943000000000003,73.9199,11.277099999999999,136.7348,252.3804,234.7965,188.9418,0,957.4902999999999
3fhb -16.077264621399998,-0.4452797743,1.5,10.0,1.5,5.0,-0.10678147419999999,-2.878874901,2.0,-42.4432814916,0.0,46.7016,49.396699999999996,4.6288,24.3194,156.4571,33.5967,50.2742,0,365.3745
3kiv -6.8197553032,0.0351561757,5.5,9.0,5.5,4.0,0.0111417131,-4.2337116149,6.0,-29.015602797200003,71.3812,63.9293,0.0,4.289200000000001,26.044100000000004,42.1393,79.60210000000001,62.3546,0,349.7398
4km0 -3.0000914584,0.13723597899999998,3.0,17.0,3.0,9.0,0.0254667728,-3.6827506014,2.0,-50.1212861089,0.0,14.118599999999999,79.8743,1.0367,98.346,145.6607,161.2867,12.567499999999999,58.98420000000001,571.8747
2zdn -14.5617275834,-0.6072857106,7.5,27.0,7.5,15.0,-0.1554925451,-6.841826017299999,8.0,-72.9152360187,40.1608,5.9777,52.796099999999996,57.0721,105.1093,131.845,209.7852,110.3323,0,713.0785000000001
3fv2 -36.8097335513,-1.5871550016,5.5,20.0,5.5,2.0,-0.3263150312,-11.3065209681,6.0,-131.5444266705,32.036,93.44210000000001,39.6613,0.0,5.2295,0.0,45.245400000000004,148.0507,0,363.665
1lkk -24.525749139400002,-0.9862579889,20.0,46.0,16.0,15.0,-0.2027953152,-10.4786308051,12.0,-133.6674401265,69.7961,199.7985,27.8554,24.5464,386.6526,132.5328,322.46139999999997,83.8286,0,1247.4718
2qi1 -15.4231235696,-0.3321022673,13.5,40.0,11.5,17.0,-0.09830232979999999,-6.10557076,10.0,-107.5300960987,8.014900000000003,35.452200000000005,80.51679999999999,11.4322,227.1282,434.5698,332.4767,145.5409,0,1275.1317
1e5j -19.8050661786,-0.935713193,17.5,46.0,17.5,0.0,-0.22432324669999998,-17.625405289899998,10.0,-169.0487459122,29.9557,15.8615,253.2506,11.490099999999998,311.4805,96.17859999999999,52.5749,365.6073,0,1136.3991999999998
4b9k -8.5949331314,-0.2376874345,6.0,32.0,6.0,14.0,-0.0472074164,-4.0591850043,8.0,-68.3131730607,11.2435,0.0,70.5287,10.174900000000001,170.892,315.33979999999997,138.075,102.8154,0,819.0692999999999
1d4p -14.814994345499999,-0.4525046508,4.5,27.0,4.5,16.0,-0.112297319,-4.1755605277,6.0,-64.1024710271,40.0588,8.6856,53.029199999999996,23.7619,112.04,320.8825,121.3626,141.1166,0,820.9372000000001
1t32 -16.242101829099997,-0.3732657261,7.0,49.0,6.0,32.0,-0.0861704052,-2.5863517541,6.0,-56.320501537199995,6.338699999999999,87.28909999999999,18.776600000000002,12.412500000000001,309.4148,510.3668,115.5924,164.9672,0,1225.1581
1vyf 4.5026530583,-0.2095434232,15.0,20.0,15.0,17.0,-0.0526939216,-2.5448068805,16.0,-18.5590060317,0.0,46.4919,0.0,0.0,0.0,0.0,412.5866,16.7057,0,475.78419999999994
4d3h -46.3297516056,-1.0396267213,3.0,44.0,3.0,0.0,-0.2302498459,-10.078592694,2.0,-190.92568662399998,21.3928,97.47579999999999,157.8158,43.4362,260.1833,214.56380000000001,95.3185,154.4016,0,1044.5877999999998
4qf9 -19.933060183600002,-0.5754449097,4.5,19.0,4.5,6.0,-0.13902569459999997,-8.5326378257,4.0,-71.6397335832,37.508700000000005,44.6336,52.0916,28.186300000000003,111.99279999999999,139.3074,62.4739,55.1331,0,531.3274
3h8b -25.0436370888,-0.37229751929999993,22.0,70.0,19.0,45.0,-0.06872067809999999,-5.6146679076999995,12.0,-97.2312950369,39.548700000000004,34.1233,0.0,67.178,205.0579,162.99859999999998,645.8711999999999,211.1556,0,1365.9333
3ivx -24.7008258675,-0.4555339645,6.0,30.0,6.0,11.0,-0.10867387839999999,-3.6437436031999995,6.0,-128.2421666717,4.2360999999999995,60.6874,12.8339,32.592999999999996,180.5899,342.79699999999997,60.4876,155.61350000000002,0,849.8384000000001
4ibd -1.1848577412999999,-0.0924270749,5.5,31.0,5.5,15.0,-0.0150585497,-1.8347518859999998,4.0,-26.1285714874,34.5416,12.161900000000001,2.476,9.7341,135.2043,246.0597,211.4569,101.1862,22.3969,775.2176
4zeb -45.57833511,-1.5927515302999997,14.0,36.0,14.0,0.0,-0.37432195169999993,-17.0063910742,10.0,-195.80120932379998,0.3010999999999999,68.0334,245.05180000000001,50.6394,167.0762,60.4153,27.3419,331.6253,0,950.4844
5ji8 -3.3389491685999997,-0.1766537316,1.5,13.0,1.5,4.0,-0.0349728032,-3.3608438451000002,2.0,-31.390892803799996,0.0,0.0,35.017700000000005,49.2303,117.88090000000001,165.3481,59.354600000000005,23.1522,0,449.9838
1ogz 1.3215656075,-0.15511113029999998,0.5,20.0,0.5,16.0,-0.0508601966,-1.6118516098999998,1.0,-8.7657116081,0.0,9.8348,43.3832,0.0,16.1432,256.0606,234.10989999999998,34.9865,0,594.5182
3qx9 -31.346303946699997,-0.6299285469,9.0,31.0,9.0,0.0,-0.12376176769999998,-5.8283628843,14.0,-95.8072095321,40.3544,102.4089,66.94229999999999,30.431200000000004,99.8062,109.83850000000001,47.064099999999996,96.5998,0,593.4454
4j7d 5.787382797999999,-0.021197861,6.0,34.0,6.0,24.0,-0.0020537719999999997,-0.73349,6.0,-18.3982176888,0.0,0.0,9.264800000000001,1.9112,148.0607,218.3888,338.9605,63.0416,131.3751,911.0027
5kly -32.0888818878,-0.8862759669999999,9.0,34.0,9.0,7.0,-0.21201528449999998,-9.3843150694,14.0,-140.6677073187,3.0337,70.1168,121.68249999999999,48.420500000000004,224.43869999999998,302.6138,96.9423,145.4477,0,1012.6960000000001
6guh -11.999676353,0.20611069,5.0,26.0,5.0,8.0,0.027579224,-2.1081236089999997,6.0,-55.987328374499995,18.9784,0.7499,9.7295,8.4421,168.2302,233.6543,291.5952,67.9417,0,799.3213
3lxk -14.9710223383,-0.0490924857,3.0,23.0,3.0,6.0,-0.0065867402,-2.6536421267,3.0,-97.30022842709998,0.0,0.0,0.0,18.3966,86.8198,127.7313,101.3973,129.8647,0,464.2097
5lso -29.567678715499998,-0.7120427523999999,11.0,57.0,11.0,15.0,-0.1429425312,-9.5406731327,8.0,-103.5744872173,133.37279999999998,132.0326,6.7627999999999995,55.0494,124.6712,188.5327,148.7731,123.41810000000001,0,912.6127
5lvq -7.2970445811,-0.0428578207,3.0,17.0,3.0,7.0,-0.006784782499999999,-0.9588181279999999,4.0,-38.178528579900004,0.0,18.8086,13.772400000000001,11.34,94.22290000000001,160.4171,108.7778,158.5855,0,565.9243
5nzf -15.655911290899999,-0.4887170521,6.5,20.0,5.5,8.0,-0.0867425274,-8.5974416672,6.0,-75.5468147662,81.0273,72.4092,19.375500000000002,10.1729,125.6889,4.4911,257.3981,101.0849,0,671.6479000000002
1qxk -33.0668367699,-0.9653021796000001,16.0,37.0,15.0,12.0,-0.1974335033,-10.3492651738,16.0,-132.76456528079999,38.2457,90.7136,58.197,30.4118,180.0028,227.1952,114.0562,195.8264,0,934.6487000000001
5ia5 -23.634192044399995,0.3151733181,8.0,46.0,8.0,16.0,0.063740281,-4.0958521694,10.0,-107.99804804889999,12.8534,20.6556,20.5674,38.3861,191.4763,348.05150000000003,339.9864,248.7275,51.9088,1272.613
5bs4 -14.8822700483,-0.38875703489999996,14.0,40.0,12.0,15.0,-0.11720436709999998,-7.8129447726,12.0,-130.1422211724,13.443099999999998,36.5274,64.8519,19.8752,251.2378,220.8604,344.0205,236.20069999999998,0,1187.0169999999998
1xd0 -52.5306320562,-1.1905936331,20.0,55.0,20.0,3.0,-0.25667749059999995,-16.178999684399997,12.0,-158.1660648057,21.803600000000003,55.389399999999995,271.3841,25.416200000000003,86.1412,62.9339,179.7241,385.72180000000003,0,1088.5143
1m0q -47.1294317432,-1.6563084387999998,6.5,22.0,6.5,4.0,-0.3621093432,-10.647898292399999,6.0,-147.5461051474,0.0,182.2021,12.9327,0.0,23.120199999999997,68.5292,113.3753,53.7079,0,453.8674
1qb1 -27.3939590958,-0.6078284932,9.0,41.0,9.0,14.0,-0.15018207749999998,-5.9547138717,8.0,-118.91934740389999,39.2491,7.1633,70.5413,58.091899999999995,105.2554,286.8989,61.4811,153.0546,0.0,781.7356
4n6z -16.032785787799998,-0.06601409999999999,4.0,23.0,4.0,3.0,-0.009814096199999999,-3.6674499999999997,6.0,-46.9173577795,48.2101,12.4006,37.7344,2.9238,102.6724,201.6556,212.8941,80.2764,0,698.7674
2wq5 -7.0882419828,-0.1306419039,5.0,33.0,5.0,10.0,-0.0239997928,-4.0105179428,2.0,-67.9091080895,24.7311,0.2114,54.28530000000001,44.827600000000004,165.1399,198.54489999999998,157.1808,257.9524,0,902.8734000000001
2pvu -14.416232506999998,-0.35374755719999995,6.0,10.0,6.0,3.0,-0.0675984384,-8.3830132006,10.0,-64.7936753286,102.6815,57.2066,0.0,0.0,0.0,0.0,71.9679,58.4272,0,290.28319999999997
4xtz -39.859496952499995,-0.49770230460000003,11.0,38.0,11.0,5.0,-0.1057032439,-10.0756734038,12.0,-218.7281483055,38.8405,8.2822,31.044199999999996,74.22,304.58340000000004,179.2816,176.6416,252.6656,13.0353,1078.5944000000002
1f5k -8.8705933432,-0.48087604399999995,1.5,9.0,1.5,6.0,-0.1206371003,-4.8729481499,2.0,-40.8903658032,42.0839,2.9544,56.888,4.2252,48.6239,156.8159,8.3592,40.6107,0,360.5612
2fzc -35.090183604699995,-0.8317043109999999,7.0,18.0,7.0,0.0,-0.16539466009999998,-7.202240998600001,8.0,-98.9796711405,111.8196,0.0,45.3235,7.313599999999999,314.5655,0.3086,58.1109,48.405300000000004,0,585.847
1gi1 -13.8550319731,-0.6191829184,3.0,19.0,3.0,9.0,-0.1576196661,-9.0352398435,4.0,-96.6851970621,38.9332,2.1802,70.33510000000001,21.079499999999996,121.4258,205.5048,14.7488,56.3589,0,530.5663
2qbq -21.2879775814,-1.2837101886,7.0,31.0,7.0,15.0,-0.2310420151,-5.1902339192,8.0,-76.95893704909999,15.849400000000001,72.18130000000001,9.952,21.840899999999998,185.6053,184.8657,262.5722,131.7646,3.1386,887.77
5ka7 -29.661770812700002,-1.016910536,3.0,18.0,3.0,3.0,-0.2361911149,-8.4007489888,4.0,-98.4684726199,21.610300000000002,108.4649,1.5822,8.9803,107.03960000000001,68.6285,57.7166,153.853,0,527.8753999999999
3vhk -9.7444806641,-0.07725116679999999,5.5,22.0,5.5,12.0,-0.011713835300000001,-0.8888065075,10.0,-43.6894443271,1.2346000000000001,7.9956000000000005,17.5133,5.7212000000000005,38.8632,303.322,280.5639,98.6768,0,753.8906
5t8o -14.075739114100001,-0.059896793399999995,3.5,23.0,3.5,9.0,-0.035060822,-2.9875927888000002,6.0,-45.9299408764,0.13749999999999996,6.4612,25.9063,55.1199,96.1361,134.4092,279.1846,147.1064,0,744.4612000000001
5btv -14.394286486199999,-0.5722102188,12.5,27.0,10.5,4.0,-0.11421172789999999,-7.6863223939,8.0,-90.4395737215,44.4001,116.9088,0.596,20.6122,262.9062,0.5867,175.7152,120.51010000000001,0,742.2353
3wha -7.6699435622,0.2329930985,6.5,28.0,6.5,12.0,0.038838295499999995,-4.0407157261,10.0,-98.75370487619999,0.0,0.0,44.6351,38.012,86.22200000000001,148.354,36.4622,128.76149999999998,53.9162,536.363
3po1 -21.423533868299998,-0.0748306498,5.5,20.0,5.5,4.0,-0.0288628315,-2.2017902819999997,8.0,-101.83758289729998,47.901799999999994,15.2865,44.2017,17.9788,88.36359999999999,166.6369,121.29839999999999,119.904,0,621.5717
1usk -11.702950308399998,-0.7989833221,3.5,9.0,3.5,4.0,-0.1587712454,-5.3086705494999995,4.0,-49.14057330439999,36.4963,58.7118,0.0,0.0,0.0,0.0,142.5808,22.311,0,260.0999
1x8j 14.4095064037,-0.0498113059,0.5,21.0,0.5,17.0,-0.0069534852,-0.73349,1.0,-6.9402016961,1.5218000000000025,0.0,54.7089,0.0,65.9415,68.5683,467.0493,51.87189999999999,0,709.6617
1j4r -11.4430968061,-0.0447722296,16.0,45.0,15.0,23.0,-0.0031320023,-1.7785225425999998,14.0,-62.6853610122,15.1861,8.093,51.18,4.7571,121.2077,249.95919999999998,196.18720000000002,185.2053,0.0,831.7756
4m14 -9.9308091288,-0.2755281836,5.0,26.0,5.0,10.0,-0.0445155081,-3.2837027018,6.0,-54.27966096589999,11.492800000000003,0.0,0.0,80.9717,164.7731,170.6014,169.5656,98.1755,0,695.5800999999999
5t19 -12.59255632,-0.18458275849999997,3.0,23.0,3.0,11.0,-0.0387649465,-4.4956482288,4.0,-71.81041670619999,16.7314,1.7058000000000009,11.9082,40.8864,106.3026,196.3504,145.05040000000002,97.62519999999999,0,616.5604000000001
4u43 -14.8422214943,0.0653392892,2.0,16.0,2.0,4.0,0.0061466462,-0.7752109112,2.0,-37.7470897619,0.0,0.6574,6.9954,10.5288,63.477799999999995,302.7413,154.9661,49.6211,0,588.9879
2xdk -9.5151550156,0.3620066546,1.5,13.0,1.5,4.0,0.057975049599999995,-1.7919747492,2.0,-68.0770479599,0.0,2.196,47.480199999999996,14.885900000000001,118.2925,226.1667,48.0223,30.5397,0,487.58329999999995
1v2k -14.020294604999998,-0.047317439899999994,4.0,34.0,4.0,14.0,-0.0035354218,-0.1133608795,4.0,-61.83691112449999,0.0,2.5564999999999998,17.663,18.1684,160.0405,369.0561,88.2904,133.27429999999998,65.2085,854.2576999999999
2jh0 -13.5950977869,-0.11934615789999999,6.0,29.0,6.0,7.0,-0.0179044909,-2.0868157245,8.0,-101.27111590519999,2.7728,2.947500000000001,12.683,18.653599999999997,220.84980000000002,140.6087,156.2578,223.9991,68.7091,847.4814
4l4z -26.0437947132,-1.0920712563,6.5,14.0,6.5,1.0,-0.23168015139999998,-7.9988551480000005,6.0,-109.2827997933,3.5377,106.2429,59.4169,9.6602,76.1466,19.0688,99.797,100.987,0,474.85709999999995
5oha -10.037737301,-0.0661314584,0.5,7.0,0.5,0.0,-0.0184252688,-2.3781359478,1.0,-57.80100709279999,0.0,0.0,60.1854,28.7081,67.263,31.0676,14.0982,89.01169999999999,0,290.33399999999995
2zn7 -23.3858910096,-1.232336549,8.0,35.0,8.0,17.0,-0.21951888719999998,-4.4422208172,8.0,-76.4235480283,9.9601,93.0013,3.0607,16.0578,142.0659,204.1164,210.4532,120.6895,0.6764999999999999,800.0814
2xmy -15.133879123,0.1428691822,7.0,29.0,7.0,6.0,0.016312817599999998,-3.3169518035,12.0,-82.11138889840001,17.311400000000003,13.1115,21.624499999999998,16.249200000000002,231.4876,230.8727,192.4531,146.1858,0,869.2957999999999
1ceb -6.5233519942,-0.039901856,2.5,11.0,2.5,6.0,-0.0116698259,-4.233080813499999,4.0,-35.0983546833,30.6628,77.446,13.536200000000001,3.8817,17.815500000000004,62.3625,104.70439999999999,66.0242,0,376.4333
3uil -1.7822046623999999,-0.1755828362,10.0,14.0,10.0,11.0,-0.0372686269,-0.9392192752,12.0,-11.3740680622,39.5327,35.530199999999994,0.0,5.5842000000000045,70.0912,0.0,227.929,57.96690000000001,0,436.63419999999996
1mh5 -20.6066313855,-0.7034682542999999,14.0,33.0,13.0,17.0,-0.12124589699999999,-1.5060896867999998,14.0,-53.964869062599995,10.025500000000001,53.0337,17.314100000000003,22.767,139.794,364.2181,226.7274,107.36290000000001,0,941.2426999999999
2gv6 -16.990129600899998,-0.5892932008999999,10.5,39.0,9.5,20.0,-0.1472554524,-7.8209984928,8.0,-93.5117085677,92.1606,5.395700000000001,57.97220000000001,27.5323,203.6689,138.0226,92.07820000000001,137.3685,0,754.1990000000001
4ndu -13.227780664700001,-0.343933461,4.0,13.0,4.0,0.0,-0.0699382715,-7.6310612573,4.0,-91.0193022128,0.0,0.0,99.2787,9.016,90.6508,22.0871,5.819100000000001,160.9775,0,387.8292
4f9y -0.5756649567,0.014185696599999999,3.0,25.0,3.0,15.0,0.000953537,-1.2183929041,2.0,-33.0909172466,12.406699999999999,9.6273,0.0,5.6457,123.6603,335.8219,177.8691,88.96460000000002,0,753.9956000000001
5mxf -9.5404824253,-0.2029346783,2.5,12.0,2.5,1.0,-0.0504567771,-2.8622906920999998,2.0,-42.577686199199995,0.0,0.3548,53.4607,10.4269,41.4063,34.3368,97.94059999999999,134.2517,0,372.1778
2pk5 -25.0067865512,-0.6972775987,15.0,56.0,13.0,22.0,-0.1631355109,-8.138555653400001,12.0,-174.76329315319998,19.9542,39.813900000000004,47.8243,28.721600000000002,344.8863,351.1201,402.8889,245.9647,0,1481.174
5os5 -2.3578989587,-0.11297212979999999,3.0,15.0,3.0,8.0,-0.0230829303,-0.35785510119999997,4.0,-13.7093095148,17.6748,9.080500000000002,44.5695,0.0,27.1307,240.93959999999998,106.0203,23.6067,0,469.0221
2yb0 -22.6818066237,-0.4580425003,3.0,16.0,3.0,2.0,-0.111270433,-4.5243496924999995,4.0,-72.5501046967,6.265700000000001,9.9865,53.579899999999995,50.299,90.4883,153.3661,87.526,100.2677,0,551.7792000000001
2yge -14.3431989077,-0.416989065,5.5,40.0,5.5,16.0,-0.09448818179999999,-5.962965634200001,4.0,-106.7724229334,8.7402,22.2679,17.2997,100.0749,253.2975,13.700700000000001,336.8775,238.0396,0,990.298
2wnc -1.6565211509,0.23566300210000002,3.0,21.0,3.0,10.0,0.041016760799999996,-1.0748855856,4.0,-49.871452080000005,0.0,0.0,11.185199999999998,19.919600000000003,132.4411,202.5439,168.842,151.186,0,686.1178000000001
2yi0 -2.9004321721,-0.2648045598,4.0,22.0,4.0,9.0,-0.06178919759999999,-3.4048899195999995,4.0,-89.6224511917,0.0,0.0,45.1522,0.0,86.0201,189.2568,0.0,69.7368,62.7187,452.88460000000003
6h8s -12.8839498923,0.1826830194,3.0,20.0,3.0,11.0,0.0262149326,-4.7077075227,2.0,-40.9822500955,14.657399999999999,22.1473,5.6363,11.0487,102.1225,79.1344,129.6604,124.7875,83.66669999999999,572.8612
6ma4 -17.253562534399997,-0.6353563729,15.0,43.0,14.0,16.0,-0.13232159599999999,-7.0161472507,14.0,-104.88353215049999,5.490600000000001,59.5612,16.800800000000002,49.1774,220.3931,291.3132,180.4689,131.127,0,954.3322000000001
5f1v -10.7454231228,-0.45864396209999997,15.0,22.0,13.0,8.0,-0.0653466241,-6.6533117524,14.0,-57.6499008179,105.4152,83.0386,0.0,0.0548,973.4098,0.0,80.1656,113.1513,0,1355.2353
3bxh -35.1709995329,-1.0520447069999999,6.0,16.0,6.0,0.0,-0.27096587580000003,-13.708025907300001,6.0,-151.0288256909,35.8086,109.9242,105.9932,11.0236,62.2555,0.0,21.7938,165.4325,0,512.2313999999999
2f81 -18.400256790999997,-0.4873674305,13.0,38.0,11.0,16.0,-0.13994255709999998,-5.9044991463,10.0,-115.35691850209999,2.136099999999999,39.5043,65.60919999999999,21.6286,205.26930000000002,222.0406,325.7243,208.713,0,1090.6254000000001
6cdj -18.196647301899997,-0.37904562729999997,14.5,49.0,12.5,20.0,-0.11850264440000001,-6.3053881058,12.0,-146.59663168199998,29.540799999999994,46.3685,36.42,23.8323,274.36969999999997,210.3237,511.0969,216.0971,0.0,1348.049
1i2s -29.481405621700002,-1.8721965504999998,5.5,13.0,4.5,2.0,-0.37485739939999996,-6.554958078299999,4.0,-63.5406103522,23.0744,110.3669,39.6904,2.457199999999999,18.9435,15.077399999999997,50.5473,70.1368,0,330.2939
2zft -14.9226926822,-0.49881720939999996,7.5,27.0,7.5,12.0,-0.1260209169,-5.3446849085,8.0,-73.256140166,40.405100000000004,6.8187,54.0604,30.116600000000005,149.10399999999998,141.6279,221.011,126.03869999999999,0,769.1823999999999
1hbv -19.3462901883,0.179998446,14.5,42.0,12.5,20.0,0.018329915099999997,-1.8534265414,14.0,-86.2243607244,58.893100000000004,68.1245,1.6213,27.6163,162.6798,103.0026,658.9906,203.8302,0,1284.7583999999997
1lst -12.610724867299998,-0.2802371894,6.0,10.0,6.0,3.0,-0.0578063469,-7.497250676599999,10.0,-62.702465999,99.4472,57.6905,0.0,0.0,0.0,0.0,70.7912,58.8968,0,286.8257
4o2c -28.109742647199997,-1.2068257668,30.5,69.0,23.5,17.0,-0.25504180790000003,-11.7296566793,20.0,-184.6818896735,30.6826,79.02420000000001,112.21430000000001,130.0414,476.0704,204.9466,771.7654,158.9314,0,1963.6762999999999
186l 7.027802406799999,-0.0029559646999999995,3.0,10.0,3.0,10.0,-0.00024205169999999999,-0.0,3.0,-0.0,0.0,0.0,0.0,0.0,0.0,149.1087,141.3724,0.0,0,290.48109999999997
4ge1 -1.3720003798999998,-0.0584444832,2.5,12.0,2.5,7.0,-0.0032346908999999996,-2.0457402845,3.0,-13.889256616499999,45.697900000000004,8.4282,24.9738,21.0017,29.2573,211.5617,104.5364,37.3268,0,482.78380000000004
2v3d -15.3194374232,-0.20391022,6.0,15.0,6.0,3.0,-0.0685373056,-8.3006349387,6.0,-83.2122106904,2.1691,26.677999999999997,106.7606,20.8995,72.4928,31.0494,138.6886,142.3476,0,541.0856
