5cqt,10,3.7270000000000003,1,2.15,1,3.1,0,0,0,0,0,0,0,0,0,0,0.8494068468000009,6.060593153199999,8.0593460683,0.018315245299999998,4.0,25.0,4.0,14.0,-0.0001393631,-1.2686076295,6.0,-20.423141527099997,0.0,0.8930000000000007,7.186299999999999,7.2592,174.2054,186.327,288.2402,58.494600000000005,0,722.6057000000001
4jz1,3,3.41,7,2.455714285714286,7,3.214285714285715,1,3.99,1,3.25,0,0,2,1.5,0,0,-0.6848139944999989,7.384813994499999,-27.573876857899997,-0.7658735834999999,10.5,37.0,10.5,17.0,-0.1796610406,-9.1069091514,8.0,-112.046098675,69.7355,4.5122,61.8218,20.9692,159.91989999999998,284.6242,63.328100000000006,150.3594,27.186100000000003,842.4563999999999
4uac,1,3.34,19,2.1910526315789474,19,2.961052631578948,15,3.3013333333333335,15,3.1839999999999997,0,0,0,0,0,0,-1.7125326644999985,8.252532664499999,-42.836094726199995,-1.3347464227999999,15.5,44.0,15.5,3.0,-0.3298137785,-17.8632467573,10.0,-188.2444359337,18.3024,40.5617,282.3601,30.1443,185.255,73.7803,120.252,351.1365,0,1101.7922999999998
1fl3,18,3.795555555555556,0,0,0,0,4,3.1,4,3.0124999999999997,0,0,5,1.512,0,0,2.9591456290999996,3.8408543709000003,-6.6270528103999995,-0.1880815058,7.0,23.0,7.0,16.0,-0.0387502767,-0.6906395141999999,10.0,-35.4660678901,0.0,35.3235,19.2614,13.2366,102.7065,344.1485,245.2144,78.9644,0,838.8553
3bxg,0,0,16,2.4481249999999997,16,3.20125,14,3.4899999999999993,14,3.142142857142857,10,4.612999999999999,0,0,0,0,-0.3239079270999996,5.2839079271,-35.3586262749,-1.0126049497,5.0,16.0,5.0,0.0,-0.2395358293,-12.2527670775,6.0,-158.8575184938,0.0,99.72899999999998,106.1624,0.0,14.0002,0.0,0.0,113.55579999999999,0,333.44739999999996
5nlk,8,3.7812500000000004,2,2.46,2,3.19,4,2.9825,4,3.535,0,0,0,0,0,0,0.3807506046000002,7.0792493954,-1.3184262702999998,-0.1081310958,8.0,33.0,8.0,13.0,-0.0175377459,-3.3858485192,8.0,-73.9099658171,15.7842,0.0,0.0,31.7625,274.0559,246.3454,324.763,91.74690000000001,0,984.4579
2j4g,12,3.578333333333333,18,2.5361111111111105,18,3.2816666666666667,3,3.716666666666667,3,3.2699999999999996,2,4.16,0,0,0,0,1.1613770271999995,5.4386229728,-15.0232468263,-0.4756609301,4.5,16.0,4.5,3.0,-0.11718969729999999,-3.6733912689999997,4.0,-69.5390915722,4.0668,28.572400000000002,79.84049999999999,21.0688,46.064099999999996,46.0094,168.5146,133.2957,0,527.4322999999999
1zog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.060851929200001,4.089148070799999,-2.0569480117000003,-0.0689920694,1.0,15.0,1.0,4.0,-0.0127187166,-0.5768238709,1.0,-28.3044549026,0.0,0.0,0.0,22.3547,90.2265,163.4135,106.406,55.1886,0.0,437.5893
3m37,7,3.7728571428571427,4,2.4175,4,3.245,4,3.3274999999999997,4,3.6475,0,0,5,1.16,0,0,-0.008838748100000515,9.0488387481,-19.9741649632,-0.0401512426,8.0,37.0,8.0,19.0,-0.008251762499999999,-5.4036061602,8.0,-89.87675217469999,11.843899999999998,0.4563,53.2478,14.860999999999999,196.273,423.8379,48.242200000000004,128.9408,33.0294,910.7323
3cyz,7,3.3714285714285714,5,2.6419999999999995,5,3.386,3,3.0,3,3.1733333333333333,1,3.66,0,0,0,0,4.602511595399999,2.6174884046,-1.8286345793999998,-0.4148252695,7.0,13.0,7.0,8.0,-0.0662414819,-0.0,8.0,-17.5422348588,1.3452000000000006,47.3644,0.0,2.2436000000000003,91.7849,77.5171,444.3465,92.0274,0,756.6290999999999
1ocq,0,0,14,2.347142857142857,14,3.185714285714286,7,3.4957142857142856,7,3.201428571428571,2,4.84,0,0,0,0,-1.1890305017999996,6.3790305018,-20.0363209058,-0.5115799353999999,7.0,21.0,7.0,1.0,-0.1023731993,-13.881019523800001,8.0,-122.2146025732,25.6537,23.8916,163.0579,14.1697,103.12509999999999,25.8046,24.9227,238.07649999999998,0,618.7017999999999
5dqc,43,3.736511627906976,42,2.5785714285714296,42,3.313571428571427,2,3.35,2,2.885,0,0,1,1.25,0,0,-1.1418436431999996,8.4818436432,-27.4152229709,-0.23942580579999997,18.0,49.0,16.0,23.0,-0.05430759959999999,-8.3247520899,16.0,-135.1279800843,34.7315,18.806199999999997,132.8109,46.8364,226.55079999999998,375.2301,409.9334,297.3308,0,1542.2301
4djp,7,3.758571428571428,8,2.7274999999999996,8,3.37375,6,3.3699999999999997,6,2.973333333333333,3,4.946666666666666,0,0,0,0,4.225951908600001,6.3240480914,-14.069159708799999,-0.3008409235,17.5,39.0,15.5,17.0,-0.0871826214,-4.7384114141,14.0,-102.2888772896,9.0703,35.7365,23.6671,21.4784,239.5506,223.1002,433.6565,259.2747,0,1245.5343
2azr,4,3.53,4,2.3699999999999997,4,3.1975,4,2.6275,4,3.4275,3,4.1066666666666665,0,0,0,0,0.5001200174000004,3.1398799825999997,-29.2988986399,-1.2967149663,4.0,17.0,4.0,3.0,-0.23097600100000001,-3.9946085447,6.0,-68.55720518369999,10.3266,85.7981,6.0333000000000006,8.9468,58.7402,161.661,49.3086,91.7828,0,472.5974
4ovg,4,3.77,16,2.6225,16,3.3474999999999997,4,3.83,4,3.7,2,4.324999999999999,0,0,0,0,-0.5078292841000001,4.1978292841,-7.8222380909,-0.292075718,3.0,21.0,3.0,10.0,-0.0612244103,-3.4501315827999997,4.0,-31.144682215499998,23.340799999999998,31.502499999999998,21.3594,24.1673,34.1794,80.3421,132.413,63.7146,67.65570000000001,478.67480000000006
4trc,0,0,29,2.395172413793104,29,3.1606896551724133,3,3.47,3,2.86,4,4.1,2,0.38,0,0,1.4600484226999995,3.0599515773,-14.131814424599998,-0.3096574733,0.5,10.0,0.5,0.0,-0.0645691247,-2.4035587111999996,1.0,-40.710117970599995,0.0,11.69,43.4873,19.404799999999998,87.6354,152.3413,42.5058,0.941,0,358.0056
5d0r,6,3.5816666666666666,24,2.4995833333333333,24,3.260833333333334,2,2.825,2,3.42,0,0,1,1.31,2,1.685,0.7232052303000005,5.6467947697,-2.6763143026,-0.0554004997,3.0,19.0,3.0,8.0,-0.010679614399999999,-0.6773413404999999,4.0,-33.0489762884,11.3932,3.1784999999999997,35.5267,10.6067,48.809799999999996,206.3034,122.19699999999999,20.8991,231.1443,690.0587
4rd0,0,0,19,2.472631578947368,19,3.2094736842105265,4,3.36,4,3.3674999999999997,3,3.81,0,0,2,1.79,-0.28999657789999933,6.909996577899999,-46.112095783,-1.0208127028,7.5,28.0,7.5,0.0,-0.214032382,-15.590014549300001,10.0,-189.0828076688,8.873,159.8614,94.3373,32.6623,165.8862,45.3812,59.3532,154.7487,0,721.1032999999999
4zvi,2,3.71,2,2.525,2,3.25,0,0,0,0,0,0,0,0,0,0,1.6548007541,4.6751992459,-15.9491899325,-0.1548250692,5.0,23.0,5.0,8.0,-0.0414715246,-2.3506227378999998,6.0,-49.0174716777,25.459100000000003,32.7249,1.0384,15.565999999999999,92.2115,201.7251,125.3112,68.74730000000001,16.9827,579.7662
2bz6,4,3.8775,7,2.434285714285714,7,3.2357142857142853,6,3.5116666666666667,6,3.143333333333333,4,4.5175,0,0,0,0,0.31756213670000033,6.7724378632999995,-21.9140186313,-0.7398713629999999,9.5,30.0,8.5,11.0,-0.1693408363,-5.5130942125,8.0,-127.613543737,38.9099,37.2014,42.289,23.2624,236.835,129.8079,101.5038,257.71709999999996,17.9448,885.4712999999999
5mmg,5,3.7119999999999997,3,2.483333333333333,3,3.216666666666667,0,0,0,0,0,0,0,0,0,0,0.0683275805000001,5.9416724195,3.0754135464999997,-0.0523271766,6.0,26.0,6.0,11.0,-0.0134742113,-1.4259485693999998,6.0,-42.7725451526,34.395,0.0,10.9567,9.61,233.7362,215.3067,234.0571,108.038,0,846.0997
5cs3,1,3.55,0,0,0,0,1,3.72,1,3.09,3,4.526666666666666,0,0,0,0,-0.9534768739000001,3.1034768739,-15.698255668599998,0.3897399115,6.5,16.0,6.5,1.0,0.0776545863,-1.8900130226,8.0,-31.084044597199995,35.470099999999995,74.38850000000001,21.152899999999995,16.4153,17.972299999999997,92.9813,52.0197,202.7816,0,513.1817
5fsc,0,0,39,2.121794871794872,39,2.9484615384615385,12,3.2308333333333334,12,3.1650000000000005,0,0,0,0,0,0,-0.7212447920000002,3.081244792,-6.9989909196,-0.1262923082,6.5,16.0,6.5,2.0,-0.0387796163,-5.636349872099999,6.0,-53.3832408322,0.0,0.0,73.9093,14.8382,69.3245,22.9479,57.528800000000004,145.6756,0,384.22429999999997
1x1z,2,3.4850000000000003,30,2.3233333333333337,30,3.1376666666666666,17,3.2758823529411765,17,3.313529411764705,2,4.305,0,0,0,0,4.6290604109,6.4309395891,-41.662364028199995,-1.4574006205999999,5.5,22.0,5.5,1.0,-0.3091000209,-12.9850834935,6.0,-117.55285553389999,0.0,99.80239999999999,72.3584,14.8529,47.63590000000001,88.3513,0.0,81.0276,0,404.0285
1gfy,4,3.865,7,2.5285714285714285,7,3.2742857142857145,2,3.2199999999999998,2,3.31,2,3.25,0,0,0,0,0.4402576607000004,4.6397423393,-29.187488843799997,-1.3773255172999999,3.0,18.0,3.0,3.0,-0.3092833934,-6.395893436900001,4.0,-89.49375303629999,14.0402,91.3513,6.5747,28.8046,74.6351,80.40599999999999,51.015100000000004,248.3278,0,595.1548
4cj4,11,3.7918181818181824,31,2.5274193548387096,31,3.2329032258064507,13,3.1538461538461537,13,3.1253846153846156,18,4.522222222222222,0,0,0,0,-2.0473689639,5.4073689639,-14.7971852083,-0.4730643755,8.0,28.0,7.0,13.0,-0.10344409469999999,-3.1295964528,6.0,-73.9773735481,0.033500000000000085,30.4074,13.4243,24.116799999999998,153.62599999999998,141.7774,229.69830000000002,151.8782,0,744.9619
1ado,0,0,17,2.3382352941176467,17,3.1429411764705883,17,3.4323529411764717,17,3.445882352941177,7,3.8357142857142863,0,0,0,0,2.9157772386,3.0842227614,-22.3458168594,-0.9630723699999999,4.5,10.0,4.5,0.0,-0.18141408169999998,-5.075457404,6.0,-80.2641603475,0.0,99.6089,22.9707,0.0,69.39410000000001,0.0,0.0,97.1428,0,289.1165
3o84,14,3.7842857142857147,11,2.4690909090909092,11,3.2709090909090914,2,3.215,2,3.0149999999999997,0,0,2,1.37,0,0,0.3015000007000008,6.938499999299999,-14.0041798297,-0.2035801495,4.0,25.0,4.0,12.0,-0.0381488149,-1.8734508183999998,4.0,-91.17258695299999,0.0,21.1017,1.3069,16.7557,125.8535,355.2821,63.9709,114.4768,0,698.7476
4baq,10,3.7960000000000003,10,2.4349999999999996,10,3.2290000000000005,2,3.33,2,3.7750000000000004,0,0,0,0,0,0,1.5951862644999997,7.4148137355,-21.5817403264,-0.3443442154,10.5,33.0,9.5,14.0,-0.114937883,-8.4519539257,10.0,-106.60304542259999,47.1408,28.4782,57.3586,30.5916,149.8019,141.4604,301.7964,213.8544,0,970.4822999999999
3ocp,0,0,12,2.23,12,3.1133333333333333,1,3.54,1,3.03,2,4.955,0,0,0,0,1.5145339419000008,6.0554660580999995,-30.3036332419,-0.6905881698999999,2.0,22.0,2.0,0.0,-0.1463899342,-5.226622358099999,4.0,-91.4088734216,0.7066,70.87530000000001,64.59129999999999,15.6195,105.4156,79.17869999999999,104.0896,124.1639,0,564.6405
4o0x,6,3.74,3,1.93,3,2.856666666666667,0,0,0,0,0,0,0,0,0,0,-1.1345297706000004,8.3045297706,-13.2556606196,0.2709145315,4.0,26.0,4.0,12.0,0.0264129749,-3.1485645042,6.0,-48.7548529181,1.3311,6.086399999999999,77.0408,11.2555,121.1911,199.171,408.22429999999997,55.2395,0,879.5396999999999
3roc,12,3.780833333333334,4,2.4475,4,3.2874999999999996,1,3.43,1,3.48,0,0,2,1.15,0,0,1.1771681240999996,7.0128318759,-16.9626090561,0.0169069445,7.5,31.0,7.5,13.0,-0.0047603501,-2.1441232982,10.0,-49.6505689014,0.0,0.22739999999999994,0.0,37.4535,164.3129,284.8046,237.951,88.4376,131.0861,944.2731
3imc,8,3.77125,19,2.5536842105263156,19,3.252105263157895,15,3.3646666666666665,15,3.4619999999999993,9,4.455555555555557,1,1.92,1,1.95,-1.6782753592999997,4.6382753593,-10.0246371696,-0.047867557399999996,1.0,11.0,1.0,5.0,-0.010474237199999998,-1.0622695575999999,1.0,-46.1778018172,4.3293,1.9221000000000004,0.0,22.295099999999998,48.6546,194.68290000000002,31.884,110.9399,0,414.7079
3s8l,1,3.16,6,2.2399999999999998,6,2.9633333333333334,4,3.3924999999999996,4,3.135,0,0,0,0,0,0,0.19196635049999955,5.4480336495,-24.1174152564,-0.6680846967,12.0,35.0,10.0,11.0,-0.1512089635,-10.1115704044,10.0,-90.9979209793,44.198800000000006,93.0626,20.373,93.17190000000001,238.16219999999998,125.5165,197.4424,56.8591,0,868.7865
1tnh,1,3.84,1,1.85,1,2.88,0,0,0,0,0,0,0,0,0,0,-0.32822724039999995,3.6982272404,-7.791482855199999,0.1770424813,1.5,9.0,1.5,6.0,0.0315620747,-3.171244015,2.0,-33.963080866,45.8155,1.3418,13.177599999999998,8.769000000000002,43.940799999999996,140.9441,12.5149,60.6217,0.0,327.12539999999996
6dar,5,3.6159999999999997,8,2.08,8,2.92375,10,3.3470000000000004,10,3.472,2,4.6450000000000005,2,1.24,0,0,-0.41079959059999904,7.070799590599999,-3.3166143981,0.05496040569999999,7.0,30.0,7.0,16.0,0.0055598541999999996,-0.73349,6.0,-53.7064385309,0.0,1.1188,11.0945,5.025000000000001,208.0552,389.0782,199.4349,183.7579,0,997.5645
4djr,6,3.7166666666666663,10,2.919,10,3.5629999999999997,7,3.282857142857143,7,2.98,2,5.109999999999999,0,0,0,0,6.053262355499999,5.4667376445,-11.2235632491,-0.4477883101,14.5,40.0,12.5,16.0,-0.1215539628,-5.3375480508,10.0,-128.20860950419998,3.3810000000000002,32.9698,25.5091,30.3903,309.65160000000003,246.7491,371.2126,166.319,0,1186.1825000000001
4q1x,7,3.8099999999999996,13,2.696153846153846,13,3.4292307692307693,3,3.0733333333333337,3,3.3000000000000003,2,5.15,0,0,0,0,4.126855254700001,7.0231447453,-17.779386845599998,-0.6521826334999999,13.0,38.0,11.0,16.0,-0.154546343,-5.8412062942,10.0,-111.0230121532,19.247799999999998,30.9102,68.28569999999999,18.2664,183.9911,212.49009999999998,349.122,197.5743,0,1079.8876
3b4p,16,3.7643750000000002,7,2.395714285714285,7,3.285714285714285,8,3.09375,8,3.1525,4,4.35,0,0,0,0,-0.8961094572999988,6.296109457299999,-5.314721842,-0.377380605,3.0,16.0,3.0,10.0,-0.09365200319999999,-3.3967701852999994,4.0,-24.7976172079,0.0,38.3201,7.3855,0.0,0.0,124.5644,150.928,36.098,0,357.296
1b38,0,0,9,2.4622222222222225,9,3.3433333333333337,4,3.0925,4,3.55,4,4.3125,0,0,0,0,0.8491890133999993,5.7508109866,-53.0800087313,-1.6226339128999998,9.5,31.0,9.5,0.0,-0.32070383269999997,-9.6078754865,14.0,-138.43898328389997,20.3859,190.3022,91.58720000000001,16.0892,182.2965,112.0474,150.4981,128.9217,0,892.1282000000001
1v2t,2,3.93,7,2.4014285714285717,7,3.1999999999999997,2,3.2649999999999997,2,3.105,1,5.27,0,0,0,0,0.4577677626000005,4.2522322373999994,-17.6915660879,-0.4474362349,10.5,30.0,9.5,13.0,-0.1244439134,-6.0627422789,10.0,-69.99764751549999,39.6096,4.4684,70.4488,18.1719,93.21029999999999,103.6185,58.6368,110.0689,0,498.23319999999995
1g7v,0,0,6,3.01,6,3.7083333333333335,0,0,0,0,1,4.25,0,0,0,0,4.455554684500001,1.9444453154999999,-47.238208310199994,-1.5147522036999999,14.0,25.0,13.0,0.0,-0.2973275064,-4.9662480779,10.0,-98.8494619957,45.319900000000004,180.6525,55.477199999999996,48.8607,56.6817,40.85130000000001,78.14580000000001,199.7195,0,705.7086
1d4i,13,3.75076923076923,9,2.558888888888889,9,3.3066666666666666,2,3.175,2,2.895,0,0,0,0,0,0,-0.6691965455000002,9.5191965455,-23.964489926299997,-0.64033677,14.5,47.0,12.5,27.0,-0.1624313605,-7.3972613198,10.0,-106.39155825089999,30.519500000000008,41.3213,62.643600000000006,26.9084,190.9785,512.4884,361.2655,186.2693,0,1412.3944999999999
2wec,4,3.7674999999999996,9,2.101111111111111,9,2.932222222222222,3,3.3333333333333335,3,3.7733333333333334,0,0,0,0,0,0,-1.1288582663,5.0888582663,-16.269659048399998,-0.8603177558999999,13.0,38.0,11.0,21.0,-0.1837539148,-4.558346954,12.0,-94.67772295089999,0.0,94.9219,34.0758,38.1478,329.7164,345.4579,323.117,209.0063,0,1374.4431
1a99,8,3.6425,10,2.191,10,3.1020000000000003,9,3.0599999999999996,9,3.4955555555555553,0,0,0,0,0,0,2.4487835703000003,3.2512164297,-1.6356460255,0.3370679946,4.0,6.0,4.0,2.0,0.058671865100000005,-4.528596599599999,6.0,-32.7871276933,90.5188,0.0,0.0,0.0,0.0,0.0,56.7734,77.9688,0,225.26100000000002
5acy,17,3.770588235294117,11,2.255454545454546,11,3.060909090909091,3,3.8066666666666666,3,3.56,0,0,2,0.6849999999999999,0,0,1.5383019256,6.6516980744,8.3981817738,0.0160560961,5.0,34.0,5.0,22.0,-0.00040341950000000003,-1.7092004026999998,6.0,-19.9376958404,3.7805,0.0,5.418400000000001,14.9781,200.8609,323.2349,303.7181,63.996500000000005,0,915.9874
3hmo,6,3.7016666666666667,14,2.4885714285714284,14,3.3121428571428573,2,3.995,2,2.9699999999999998,0,0,0,0,0,0,-0.0668978243999998,7.586897824399999,-12.4037266544,-0.0659700906,3.0,35.0,3.0,16.0,-0.0065720703999999994,-1.620426108,2.0,-38.8314153638,19.432499999999997,14.7504,3.5704000000000002,35.975899999999996,118.3036,218.2518,253.60449999999997,169.8704,0,833.7595
1m1b,0,0,12,2.674166666666667,12,3.4500000000000006,6,3.355,6,3.6783333333333332,4,5.0325,0,0,0,0,1.4889320225999998,3.1710679774000003,-28.691011467499997,-1.7185230606,3.0,10.0,3.0,0.0,-0.35016812599999997,-6.8412098857000005,4.0,-80.94801507919999,0.0,134.317,0.0,0.0,25.0678,0.0,0.0,70.74249999999999,0,230.1273
5nkd,5,3.72,5,1.988,5,2.9059999999999997,0,0,0,0,1,3.53,0,0,0,0,0.36546824030000025,7.2245317597,-6.002464070699999,-0.1547150457,7.0,34.0,7.0,14.0,-0.026875073599999997,-2.9987565065999995,8.0,-67.0738830265,21.630000000000006,17.1909,37.408100000000005,12.9863,183.9084,269.4108,238.96679999999998,101.9092,54.4022,937.8127
2xbw,6,3.6649999999999996,7,2.744285714285714,7,3.467142857142857,2,3.5599999999999996,2,3.56,0,0,4,0.6975,0,0,-1.0705280473999998,9.0705280474,-14.8101973209,-0.23181217959999997,6.5,36.0,6.5,14.0,-0.041442185,-3.9989434705999996,6.0,-122.819673144,3.6716999999999986,2.7418,45.38040000000001,31.0971,270.3935,455.4012,91.3696,122.13589999999999,37.408699999999996,1059.5999
1f8d,4,3.7775000000000003,13,2.4992307692307687,13,3.2238461538461536,11,3.5063636363636363,11,3.1827272727272726,3,4.3500000000000005,0,0,0,0,-2.1075490280999998,5.5075490281,-25.7140249441,-0.8953419034,7.0,20.0,7.0,2.0,-0.1945435527,-12.1967357764,8.0,-114.14303656150001,56.1404,53.5419,20.3156,11.8962,367.0979,4.9112,84.3034,53.407900000000005,0,651.6145
1fo0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.879095587,8.469095587,-46.9091280217,-1.7264814271,31.0,70.0,24.0,26.0,-0.37036110569999997,-20.021834478299997,18.0,-218.30532799499997,132.8426,161.0724,91.342,165.4109,330.1623,313.9453,637.9799,186.794,0,2019.5493999999999
3bzf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4820057154000006,5.0020057154,-26.244770973199998,-0.7329252127,30.5,68.0,25.5,22.0,-0.1564314123,-11.7946072188,20.0,-147.2049222739,93.38669999999999,104.8495,74.4397,77.65780000000001,299.6223,219.412,734.1582,277.0722,0,1880.5984
4ibi,8,3.83625,3,2.4299999999999997,3,3.1966666666666668,2,3.3449999999999998,2,3.83,3,3.566666666666667,0,0,0,0,-2.4144299655,6.5544299655,-10.0083903661,-0.08337580829999999,6.5,38.0,6.5,19.0,-0.0139803194,-2.20047,6.0,-47.3059754513,14.591799999999996,48.8053,0.0,18.4662,225.7995,168.2605,164.77439999999999,112.1532,106.5233,859.3742
5ceq,7,3.7028571428571433,2,2.0149999999999997,2,2.84,1,3.98,1,4.01,0,0,0,0,0,0,0.5665453759000005,6.813454624099999,-1.2782163485,-0.0761142573,5.0,29.0,5.0,11.0,-0.010342209,-2.3094446093,4.0,-67.34301517729999,2.2578,0.0,11.8292,16.4976,226.33100000000002,158.8186,298.962,189.6267,0,904.3229000000001
