5kat,4.9093439237
2r38,8.868209500699999
5ta2,7.5420522458
3sut,6.2917158522
5i7y,6.7962396138
1kpm,4.327957745
1bty,4.1054388837
3ppq,1.785167962
3cct,6.450883182199999
3g1v,6.542848158399999
3f8f,6.195276587
2vba,0.9189309418
3el9,7.6490464321000005
6fo5,6.0624122084
1ohr,8.0568448674
5gs9,5.2344560313
2ihj,7.416889512199999
1flr,9.1035204276
1ssq,2.369832841
6epz,7.1885907497
1b58,6.8431756389
4lxd,7.6920069414
4zzx,5.9125748711999995
6hh3,5.7836713386
2qbs,5.8647146487
4i5c,7.221341078199999
1bv9,9.9450681744
3gcs,8.5095622303
5mrb,7.7800110716
4ish,8.9471256898
5ov8,5.6387190448
2f81,5.6213279969
5ipc,6.5023301708
1f8c,5.2171676719999995
4gfo,5.5294803791
4des,-4.766364717999999
6hai,10.4888116463
4eu0,6.7454527662
4zec,6.872940663099999
1hos,5.8376782073
5mz8,3.7965662446999997
3vvy,7.550846790899999
2qta,6.3322631794
5dqf,4.5599899716
2qtg,6.053544314299999
4ra1,5.7697496984
3u81,7.1711703622
2vwm,8.108511903
3ip6,3.6610246276000002
4bqg,6.293006794599999
5fol,6.5085795056
4djw,6.418602287299999
6cpw,10.1604135035
4e67,5.2682259109
4cg8,7.2871644708
3acx,7.3649070759
5vm0,7.3706869771
4az6,7.1920674923
5nzf,5.545404446999999
3exe,5.7250214781999995
1c84,5.1328309918
1kdk,8.5097822773
4poh,7.8063433626
4xoe,4.8518676473
6fmj,6.3350577763
2ot1,3.9171813402999995
5om7,8.7804767618
6fnr,3.0170937566
4b7r,5.2040015265
5hct,6.2487186684
4p5d,7.8643257471
5u49,4.7119544298
2uwp,5.275443452499999
4b1j,7.9589826316
3nuo,7.081677247299999
4cjp,4.9873505852
5edd,3.9887406247
1v1j,6.2223863773999994
4x6n,8.742694691899999
4ij1,4.8488163289
1e5j,6.503166349399999
5fov,3.9415112035999997
4iva,6.8876838121
2zn7,4.8996545207999995
5eng,4.2239855375
2vpo,5.282411607499999
4e9u,1.8562724826
5izf,5.886477297
5edb,6.697064430899999
5nz4,5.5743259577
4rd6,7.5410253598
4bco,6.3827492961
5nvw,6.3947418576
4zv2,4.5402004114
6fng,10.3933185832
5j1r,5.486930624199999
5ot9,4.5230807548
1ebw,7.440229163999999
1k1j,6.310559210299999
5i9y,7.242025496199999
2nt7,5.522864299299999
3dsz,4.7169201571
5vcy,7.0142328418
1ppi,8.550197576299999
6ma2,4.1715996817
1u1w,5.7450677598999995
4ayu,3.4184594846
2pqz,7.4856468648
5ihh,5.3973421556
4xtv,10.075137956099999
1b6k,8.267811261199999
4dkr,7.0865549558
3aau,3.4601803957999997
3zm9,6.3801894159999994
4e70,5.0076755931
4g0p,3.9406676900999997
1kv1,6.6469523940999995
5ko1,5.875746338299999
4jfm,5.0041108317
3i5z,8.8277355225
1usi,5.204786360799999
4alx,7.0976233199
2p7a,4.0642974296
1lee,6.4578513372
4cps,6.451609337299999
3oaf,5.1823782412999995
4cfl,6.713487271999999
4br3,6.502022104999999
3f37,3.1832219067
2i80,5.4569895623999995
4p6w,8.2889064336
5n6s,3.9841636471
5ia2,8.1950930626
3vx3,7.0126191638
1c5y,4.6996978119
1b1h,6.7814084459999995
1nvr,9.6351686494
4qxo,6.7965256749
5t9w,6.869977363499999
5e89,1.6991149151999998
1zp8,5.2802258073
4zzz,5.7393685426
4re4,4.0980893139
4tqn,5.6506089177
1mai,3.8701206218999995
3k1j,7.2108228316
5edl,5.0886675589
5orj,5.4227062398
1yc4,6.186049282799999
1li6,2.5598287557
1bju,6.1187075659
2qwc,5.3037048222
6ezq,4.714191574299999
1nq7,7.1695933587
1u71,6.2201639027
3alt,2.7459518432
5ula,5.0411814163
1qbu,8.120027696
3r1v,4.8766302697
1k1m,6.1068250279
1os5,6.3837761821
2cf9,8.838532495299999
4ly9,9.007917341
5vd3,7.458419716
4yhm,6.1153848561999995
1d4p,7.7945341736
5ect,5.3561860317
3ip5,2.5614571035
1ebz,8.0756442161
5dgu,6.0829205887999995
6gjr,4.9307985062
5irr,5.3312547066
6cdp,5.1230022258
4uoh,4.9507934436
4jal,4.7726433924
2v57,6.026647236
4isu,4.5947207231
3liw,6.5017140391999995
4zbf,7.831854144799999
5lz4,5.9431467344
6q3q,4.1347418092
6hh5,5.0226754636
6cvv,2.0682657624
4pop,5.6836819818
1d4k,8.3676245804
1z4o,5.5387443578
2aac,5.6362618533
5upf,11.550193681
4o2b,7.726730358
2i19,2.6579843874999995
1a9m,5.4577450570999995
4fs4,7.1870430858
3g0i,3.0929512924
3d83,9.010484556
4bam,7.8622573053
1njd,5.3181105658
5am6,6.93001352
4xtx,8.766019673899999
1afk,3.4169778348
1a28,8.0002047696
2p7z,6.1772253981
1x8r,5.4239605076999995
1xff,3.9274575352
1pyn,5.9765645388
5v79,5.2369939066999995
2vt3,3.6147560784
6eqw,7.4031439096
3h1x,2.4978341809
1thz,5.2000480154
3ppp,2.4944234524
2xjx,7.4435592086
3rlb,5.03834281
5l4m,3.5005663551999997
3nu4,7.249279712299999
4ghi,7.3027951427
3wto,4.5681610502
4arw,5.6050445189
4psb,7.3859068946
5neb,4.5859628525
4jyc,5.2686806747
5mn1,3.6860072969999997
4qyy,8.3296738078
4r4c,5.9247948146
6bdy,6.1280228888999995
2v59,6.056889028700001
4ts1,2.9357643854
2vmf,4.6740623364
3vtr,4.6893849425
5l4j,4.6112902622
3sus,5.7015057888
3dzt,5.6258903046999995
4w9p,7.075068502399999
1sqt,5.6284208452
1uwu,4.1544653553
1tcx,6.8160731833999995
2pvl,6.790305679699999
4iid,4.3812237888
1gj6,6.9965043885
4uin,5.6722542076
5nkb,7.7004934207
3po1,5.3398438745
6ekq,5.0879120642
4qfp,4.6012707888
2yfa,2.7413822005
1ppc,6.5848331259999995
4ehz,6.5472857729
1m0q,4.1378298021
5n1z,8.141262231499999
1pme,6.104763921
1k22,7.109161117599999
5ey4,4.4023409659
4aoi,9.6380586
5jsq,1.9439245376
3q1x,2.3188039416999997
4jkw,2.576530323
3p3s,5.0650051715
5yhg,3.9592543267
1lbk,3.8702526501
1gnn,3.2030334716
4f5y,9.6201174346
5z5f,4.0187256959
1f8e,5.4334812079
1nli,4.0413685322
1vzq,8.0753434852
3ikg,5.0835037893
5ia3,7.3347679718
2xht,4.779860934
5g1z,3.921824332
4a7i,5.9590121231
1nw4,6.5014133083
2uwd,7.1440018925999995
2vvv,8.2906154653
1mu6,6.4944818278
1f4e,4.6388254768
5er2,6.4028909315
5ya5,6.8794173798000005
5ia1,6.5690997655
5jgi,3.8435536141
3qaa,1.1797819905
3t1a,8.995829425799998
2yi7,6.5181515501
5yj8,4.1219057342
2web,6.4192330887
3spf,3.7809209029999997
3ng4,4.1401036211
3iph,7.8258541966
3c79,3.8601744974999996
6h2t,4.4284898844
6eiz,3.3044384641
3iw5,7.383640410499999
4qer,5.4241292104
4nbl,6.8770408722
5mrm,5.6470734959
1ex8,7.9649165657
1zpa,3.9616821786
1n4h,6.0726884033
4qsv,3.2260137133
3s43,6.724152216599999
3u6i,9.483658955000001
1stc,8.288121599299998
1zoe,4.8684958656
2f35,5.0168515529999995
1pgp,3.5772453998
3zxz,8.3371260662
6dh7,6.2716915752
2erz,5.6256775926
1f4g,5.931821648800001
5tcj,0.0
1k6c,7.6983809695
2bfq,8.037458726699999
1o0m,4.1111160963
1dar,3.8574825892
5fhn,9.0551027527
1zoh,5.2014343115
5alb,7.851819742599999
4iic,4.1586609181
2bo4,2.5654472891
2qci,2.6341753020999996
1drk,5.0188539807
5u0z,4.4127418541
5aan,4.5444253138
3d91,6.9024856403
1ajn,3.9794839809
4x5y,7.2603554113
1ajv,8.5466474847
1fzj,7.153544597500001
3v2q,4.1183703124
1c5o,3.7347403725999997
5h85,4.620840302
4er2,5.4281560705
5exl,7.4631653963
5tuz,5.870707262
6ghj,5.2992525379
5fho,7.7533633799
2hmv,5.4663122203
5f1h,6.306400321999999
1d3p,6.6618642458
5w1e,3.9167925906
1h46,4.7761641444
4loy,8.095697832699999
3c4h,5.2742625336
5ahw,6.4968510004999995
5os7,6.697504524899999
5j7w,4.686157586499999
3r4p,7.1939819012
6eq8,7.322973452599999
5z7j,7.4595933
1uwt,4.6247204641
5l7e,7.2902231241
6dif,8.5955199234
1lvu,4.7344945775
1bq4,3.7708647551000003
2zfp,5.5373800664
1nny,6.971441035199999
1b6j,8.4138124457
1fiv,7.100982704099999
5x74,9.904396153899999
2zkj,5.9783249148
4nwc,3.8837121916
1sw2,3.5002509545
5ouh,5.3372619897
2on6,3.4627842853
3f48,3.6716088883
2yme,5.3992859041
1jvu,3.5797392658
1pzp,4.5148656668
4lhm,5.2979689304
3w9k,4.3432803511
4qij,8.125162126000001
3nex,5.6710072746
4acc,5.8736192173
5mrp,8.4997774737
2izl,5.5281234226
2i4d,6.2416258200999994
1drv,4.9672822988
4r4t,5.0487363633
2hjb,3.8785410871
3lpp,4.253875255
2hzl,2.6379674453999997
5oa6,8.047932963900001
1mtr,8.0413902331
3nyx,7.4336497587
1uz8,5.5667563409
3r4n,5.4267551046
3ies,8.619387688
1fkg,5.4774539334000005
6b7a,3.8254584158
5j3l,5.5680986275999995
1w3k,6.1440863198999995
3old,6.9371430428
3q7q,5.5716047098
3s8n,5.900765682199999
2xn5,5.876875912899999
1fh7,5.508495230199999
6eqv,6.6441798019
5z7b,4.7182551089
3gi6,6.799907063799999
4l4v,6.813667336199999
6fmc,4.9864337227
5odx,8.0520111683
1hvj,7.081024441199999
4owv,3.2670084694
1qka,7.0349686040999995
1gnm,3.7357525887999996
2vh6,7.1339384098
3veh,4.7137148058000005
4n9c,4.3359454511
3cs7,7.498835014999999
4b2i,3.5855925159999997
4ufk,3.9066190842999995
1df8,5.5436073965
4k7o,2.6112464046999997
1ec0,9.5058616973
5e8f,3.638550494
6eol,6.1135437963
2zdk,6.340448927800001
2qu6,7.886579833699999
3ekr,6.7484967497
1m7y,6.478330378
1ezq,7.2323287584000004
3iub,6.5558309314
3nu9,6.3099064041999995
5nkc,7.3858335456
4d1j,4.4339103755
4m14,5.1659113908
5b2d,4.7610982598
1ogg,6.370279966099999
4cgi,5.4257282186
2y7z,8.2271245709
2bqv,7.5208983942
4e1k,7.8185486362
2exm,3.845468023
3g2y,3.4748061864
2r2m,7.2751499046
4g95,6.7137733331
5j82,7.2560058156
5n0f,6.0681187606
1bgq,6.1187809149
6bbx,6.8430362758
2bes,3.9355552648
4jne,8.051351027299999
5g2g,5.956694294699999
6b5q,6.7950733646999995
2psu,6.299036082399999
2psv,5.924985522
1trd,2.2195920843
4kcx,4.9353314744
1q8w,5.7408942018
6h8s,6.5106552823
3jrs,4.996306498099999
3gjw,4.9162460646
1sl3,8.31190868
4dst,2.8510902998
4x5r,5.3549684383
6gnr,4.264107440499999
4xmr,4.3783338382
3qdd,6.157619210399999
5dit,5.8048471949
4l9i,5.5720961481
5i1q,7.2090111113
5op4,5.9909262729999995
1lhu,7.8958364775
4q19,4.9441773638
5yhe,3.7171072730000003
6gjn,6.5806302282999996
3iod,3.5583873719
6el5,6.480684880899999
1mfi,4.3215323726
1ajq,3.5612113083999994
4cwo,7.2965238031999995
4wkb,6.769855978499999
5uez,5.4168163151
4nuc,5.0705723606
5fso,3.0193015615
6ckw,8.1548464663
2cbz,4.6834363386
5dey,8.1260716536
2v58,6.7915966221
1x38,5.9952611989
2xj1,6.776948826799999
1fki,8.3496394056
4m8e,8.1849562308
3m35,6.838752694199999
1hii,7.3292227874
4qfl,5.5490425574
5cso,5.440625400499999
3gy7,3.8733479779
4n7m,5.3465186335
4jx9,3.2231237627000002
1utm,2.9130115256
3da9,6.9709789365
1f0r,6.109634294599999
1c5s,4.9620451802000005
3tkw,5.8853183828
6fhk,6.498134607999999
3zll,4.1093263807
4tmk,5.5960739362
1bp0,5.0038541102
1f73,4.4592231153999995
4gqr,5.0043382136
3hl7,7.2790960808000005
1drj,5.2122459541
5a5q,4.132541339199999
4g90,2.6330677322000002
5o5a,5.8528247758
2uxz,7.9491685354
1grp,4.1724725348
4djo,6.0977810962
4na9,7.7616958262999995
2xib,4.4155291161
3p8n,6.7474992033
2jke,4.7323747914
1lzq,5.4247160024
2f6t,6.4516900212
5oh9,3.10559666
5htl,9.988300075
4u8w,5.3722421278
3r4m,5.4669136820999995
2oxd,3.7184642294999994
2r5p,8.5606498088
1jmg,2.855843315
4z0k,7.413288076300001
2aod,5.9262544597
5v0n,11.1520846486
2we3,4.0170606736
1ypg,8.0209698715
4u5s,2.8151639596
3i7e,5.969640393200001
3l3m,8.1559026919
3ggu,1.4692831586000001
3gba,7.5906239536
4wrb,6.2921119368
4ufm,4.7465091437
2pvu,4.6746491284000005
4qb3,6.1669932126
4ad3,5.3406727182
5j27,6.834564466299999
5l7h,9.9897010409
4m3p,2.2900364639
4xaq,6.001231807499999
4f9y,7.4500139206
4nbk,6.315906352400001
6aqs,5.4552218515
3rlp,5.905914782
4de0,6.6913725484999995
3isj,5.8571597017
2zym,9.6342591218
6g38,6.4180741745
3hb4,8.984086250899999
1hmt,3.8468763238
2q2a,5.6107143966
2bmk,2.6307792434
5k0m,7.9856376582
4hfp,6.533657528699999
2h3e,6.7831981616
4o9v,7.132874849299999
4og3,5.8220181958
4ymh,6.8448700008
3nkk,5.0179371182
5fhm,0.0
1mjj,5.8005416086
5my8,9.0309122525
5kej,2.848655113
5vb6,8.872610440699999
1bhf,4.1574799991999996
1b7h,5.5482577231
4phu,6.288261114299999
1uz1,4.5415353631999995
3ime,2.6335591705
1v11,6.0599256773
3slz,7.5298176325999995
3r5t,6.7486287779000005
4mq6,5.630019853399999
5er1,4.3822506748
4fz3,3.7612340314
3ccz,5.9393179166
1xh5,9.8914647252
2r23,3.6522520872
3d0e,7.515998681
7upj,7.003406529399999
3c2r,3.3396093096
4jzi,5.8971349067
4emf,5.250042693799999
4k9y,10.604160283699999
2ewb,2.9090360098
5fh7,6.2326552374
1nfx,6.867256115599999
3i6o,8.7266092562
5u11,4.5844225235
5edc,6.1743501173
3uz5,3.7377476815999997
4ej8,2.1107715079
5mgj,3.3379442873
1ivp,5.0545602739
3a6t,5.7897373009
2hah,5.4825516889
2xdk,3.9663911844
5xpi,2.2316139854
4kao,8.2578798066
3ppm,6.2508971337000006
6eux,6.0164150505
4xya,6.1063115849
3b50,6.9074366978
1d4y,7.6433398799
2qg0,6.9334169136
1dzk,1.9635600649
4hpi,5.2207911126
1x8j,6.2592002405
5e6o,4.6408205696
1e2l,5.234177305099999
1szd,7.492747047999999
1pph,6.1134484426
1lkl,4.204460033699999
5zkc,6.96228708
2zcs,4.314681576
3b3x,1.7012713758
6mjf,6.6271261593999995
1duv,5.6437801258
5tkj,5.3215286292
3ed0,4.2960949394
4zgk,4.7838657894
4iif,4.6979447707999995
1o5g,5.9055333672
2ogy,4.9018109814
6hly,6.5348164428999995
4h85,3.3471642566
2d3z,6.3578326408
3djq,3.5120894831
4o3c,0.0
1msn,8.9514679506
1hsh,8.177239916
1ec2,7.7892750503
4m8x,1.5300821447
2ojg,6.1296805763
5upj,6.405384797499999
3f68,6.534735759
3b66,7.2389375033
2f8g,6.312590977599999
2qpq,2.6067794506
2wgj,7.2044854780000005
6eij,6.110118397999999
2ya8,4.9589425175
5f1r,7.659616023
1xk9,3.4375302245999997
2qd7,7.3809411673000005
5nvx,6.4019153898
2bt9,4.5222519111
5t9u,4.903776734599999
5mpz,3.812534322
3ifl,5.6649266425
2qbu,6.836728261799999
4fnn,2.2844032607
3b7j,2.4883794948
4ynb,7.241064624300001
1usk,4.0454980809
1jgl,8.8861506661
2zfs,6.8502758220999995
5ayt,5.207382915399999
2i2c,6.8448920055
3umq,1.0711521215
4omc,7.161216902900001
2i4u,6.4663964957
1s89,3.7982899461999997
2rin,0.6298331932
2zjw,5.8865653158
3gsm,3.3644526158999994
1ai5,4.1928855615
4s1g,8.3361651943
1kav,5.4195448979
4rd3,7.0184210697000005
1moq,5.5118546144
4abh,-3.3270006165
1v2w,4.0697986046
5ldm,2.7841006581
1d4h,8.931883767599999
1f4f,3.7450092325999997
3uj9,4.0399675663
2pv1,4.5713150572
4ezr,4.9746832129
5mge,3.3629269567
5f61,7.438432113499999
5yh8,3.850529104
5d3n,5.6868286539
1pxo,4.682746858
1hxw,6.6822112584
2weq,6.5011565868
6fgg,3.4004376353000003
1ejn,7.558900511099999
3tz0,3.3286729737
5nwe,5.6353743303999995
1ela,5.6483571033999995
3aaq,4.4329421687
3rdq,5.086459754
2xg9,5.966640419099999
4aje,2.811247123
4qev,5.7426472428999995
1onz,5.4089092929
1rtf,4.5254499274999995
2cgr,6.9654997662
6std,7.104290744
2uwo,5.9345575665
3b25,6.3770060694
1nje,5.2202629998
4k3h,8.8481265445
3zhx,4.635378073799999
1tx7,4.0858473658
4det,3.0793890622999998
2ccb,4.1173507613
1oz0,4.7489736701
5d45,7.5218445963
2b4l,3.2866513316
2vwn,7.853719481700001
5jzi,7.4843705921999995
1b3g,5.8567782869
1njs,7.288103337999999
5l7g,6.961348212799999
1elc,2.5154819503
4xxh,7.1321927035999995
3ujc,3.8276735556
3v4t,6.3126203171999995
1e3g,8.210540362
3v3q,-1.8946706840999998
4g8v,1.1879897436
4cpy,5.378095378
2fzk,1.2112267067999998
4hy1,7.2164046905
5i2f,3.8045539507999995
3fl5,8.745797354599999
4rsk,3.2922992046000004
4a95,5.2122386192
5j8u,6.7603132736
3gk1,2.6785147726000003
6cn5,10.6167249674
2qi4,7.180940449
2ylc,4.3291093243
1bjv,5.6127461639
2ydt,6.440247577199999
1nfy,7.484069861299999
3f78,3.9132278292
4bah,7.2587930776
2hmu,5.9519266097
2wzm,5.8800592595
5dx4,5.3094553838
5exn,7.797856883299999
1yq7,2.2685158672999997
6b4n,6.950184495
3pwm,6.4335214739
4g5f,4.1564164387
3gtc,1.7480973774
3qwc,6.841958045499999
5u14,6.5603785694
3vhc,9.5410325428
2wlz,6.2346283255
3g19,3.2082632553
2rkf,5.0239444013000005
1amk,-0.0786521327
4k0y,7.4101560740000005
5i29,7.3530978869
5l4i,4.1385632921
2qm9,4.920551650899999
2pym,0.17019168469999998
5kcb,5.9310441494
2c1p,6.819491246799999
6g39,6.6687810565
4n9a,3.8112873890000003
6eog,6.3017426604999995
6fnf,10.069526757599998
3vjc,7.422918799999999
5iyy,4.1644994985
2e2r,6.8173787956
4f6w,10.5755908482
6f20,3.2758250191999996
2x6x,6.0021780096
1v0l,6.6428375152
4q1w,7.083672340099999
4k3n,3.5984359259
3d8z,3.5259524440999996
4emr,5.4982777145
3nuj,6.3211141314
2a14,7.3079222378
3tfn,5.860453071799999
5vja,4.968954656
5d3h,4.472242562899999
2zdl,5.9766012133
4gj3,6.931260453
3eqr,7.473676307999999
6dil,7.993860081099999
3qfy,4.2414132599
5mwh,5.8472649216
4i9h,6.204804622099999
4cp5,3.5095809473
4p6c,3.165596142
5j8m,6.3614267418
2v2v,4.8314179461
1km3,4.5013987904
1rbp,6.6669766711
3lvw,3.8065343737999995
5ikb,5.8172725155
5lsg,5.016352779799999
2j62,7.5740250749
1k6v,7.931909515699999
5uk8,6.9331381874
1tpw,3.1470681845999997
1wm1,3.4020293086
5lz5,6.6239721524
5k03,5.6188047913
6ayr,6.7181742731
2qw1,2.4667782143
4i8x,4.103517139899999
2vot,5.6335479403
1e2k,5.4573269678
2y7x,8.7970903103
1d2e,6.7206241297
4ufj,5.1082517419
4qew,6.2819677701
1g32,6.5382198365
6gzm,7.0472325569
2r43,8.14980739
1sbg,6.8472465084
5ioz,6.255804181799999
4kn0,7.475803429
2vxn,2.6048357021
4do4,5.188143472699999
3buf,3.1191882297
5x62,6.8227552773
4ew2,4.9336664521
4i7j,3.9499683432999997
4z83,7.4270483487
1fcy,11.1290383928
3nu3,2.8754641724999996
3tao,2.2875572676999996
4o2c,6.7938631062
1bdq,6.837388402799999
4e6d,6.605964972899999
185l,4.5386087381
1olx,6.7037171852
1m5w,1.2177254281999998
4m8h,8.201430416200001
4nxu,2.9831918487999998
4gkh,7.1484175024
2gl0,4.7718218835999995
3g3r,4.6013661425
3vha,8.6145833285
5hvs,7.346577160799999
5t8o,7.4477987807999995
1m2p,7.151740212099999
2zq0,7.627034397199999
4c5d,7.1435617986
5z99,6.4452426440999995
4r74,5.2732943268
5cj6,6.5567624637
4ibb,4.9373192323
2vk6,5.861575311499999
4rj8,6.0924852984
1utn,3.6266826258
2jjb,7.7510528864
2yaz,7.2045661619
1tq4,7.0267315113999995
